accessiom,Position,Coverage,rPM,virus,species,type
OQ818316,341,947,15.16704571,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,342,945,15.13501393,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,343,952,15.24712515,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,344,972,15.5674429,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,345,960,15.37525225,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,346,984,15.75963356,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,347,984,15.75963356,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,348,990,15.85572888,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,349,993,15.90377655,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,350,992,15.88776066,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,351,1003,16.06393542,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,352,1000,16.01588776,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,353,1000,16.01588776,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,354,1000,16.01588776,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,355,1004,16.07995131,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,356,1010,16.17604664,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,357,1015,16.25612608,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,358,1014,16.24011019,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,359,1014,16.24011019,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,360,1014,16.24011019,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,361,1001,16.03190365,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,362,1011,16.19206253,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,363,978,15.66353823,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,364,978,15.66353823,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,365,976,15.63150645,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,366,973,15.58345879,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,367,964,15.4393158,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,368,979,15.67955412,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,369,973,15.58345879,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,370,950,15.21509337,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,371,947,15.16704571,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,372,948,15.1830616,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,373,922,14.76664852,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,374,924,14.79868029,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,375,915,14.6545373,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,376,933,14.94282328,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,377,926,14.83071207,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,378,940,15.0549345,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,379,947,15.16704571,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,380,943,15.10298216,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,381,956,15.3111887,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,382,952,15.24712515,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,383,941,15.07095038,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,384,945,15.13501393,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,385,946,15.15102982,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,386,943,15.10298216,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,387,940,15.0549345,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,388,941,15.07095038,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,389,941,15.07095038,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,390,939,15.03891861,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,391,925,14.81469618,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,392,919,14.71860085,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,393,864,13.83772703,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,394,883,14.14202889,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,395,879,14.07796534,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,396,866,13.8697588,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,397,851,13.62952048,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,398,829,13.27717095,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,399,823,13.18107563,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,400,790,12.65255133,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,401,775,12.41231301,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,402,786,12.58848778,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,403,773,12.38028124,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,404,779,12.47637657,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,405,754,12.07597937,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,406,727,11.6435504,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,407,725,11.61151863,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,408,718,11.49940741,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,409,734,11.75566162,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,410,724,11.59550274,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,411,723,11.57948685,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,412,718,11.49940741,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,413,720,11.53143919,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,414,720,11.53143919,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,415,717,11.48339152,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,416,715,11.45135975,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,417,697,11.16307377,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,418,699,11.19510554,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,419,714,11.43534386,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,420,720,11.53143919,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,421,719,11.5154233,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,422,704,11.27518498,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,423,704,11.27518498,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,424,710,11.37128031,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,425,724,11.59550274,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,426,720,11.53143919,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,427,726,11.62753451,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,428,725,11.61151863,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,429,728,11.65956629,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,430,732,11.72362984,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,431,732,11.72362984,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,432,727,11.6435504,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,433,706,11.30721676,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,434,711,11.3872962,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,435,711,11.3872962,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,436,716,11.46737564,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,437,735,11.7716775,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,438,739,11.83574106,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,439,739,11.83574106,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,440,745,11.93183638,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,441,739,11.83574106,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,442,743,11.89980461,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,443,742,11.88378872,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,444,741,11.86777283,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,445,753,12.05996348,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,446,764,12.23613825,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,447,770,12.33223358,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,448,779,12.47637657,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,449,781,12.50840834,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,450,783,12.54044012,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,451,783,12.54044012,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,452,785,12.57247189,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,453,795,12.73263077,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,454,798,12.78067843,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,455,810,12.97286909,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,456,803,12.86075787,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,457,808,12.94083731,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,458,804,12.87677376,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,459,804,12.87677376,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,460,811,12.98888497,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,461,815,13.05294852,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,462,795,12.73263077,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,463,794,12.71661488,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,464,790,12.65255133,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,465,788,12.62051956,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,466,786,12.58848778,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,467,800,12.81271021,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,468,802,12.84474198,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,469,812,13.00490086,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,470,812,13.00490086,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,471,813,13.02091675,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,472,829,13.27717095,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,473,833,13.3412345,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,474,837,13.40529806,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,475,831,13.30920273,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,476,820,13.13302796,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,477,820,13.13302796,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,478,822,13.16505974,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,479,820,13.13302796,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,480,823,13.18107563,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,481,821,13.14904385,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,482,817,13.0849803,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,483,812,13.00490086,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,484,812,13.00490086,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,485,813,13.02091675,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,486,797,12.76466255,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,487,831,13.30920273,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,488,815,13.05294852,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,489,819,13.11701208,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,490,817,13.0849803,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,491,815,13.05294852,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,492,820,13.13302796,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,493,800,12.81271021,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,494,805,12.89278965,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,495,829,13.27717095,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,496,826,13.22912329,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,497,839,13.43732983,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,498,830,13.29318684,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,499,830,13.29318684,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,500,834,13.35725039,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,501,839,13.43732983,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,502,834,13.35725039,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,503,828,13.26115507,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,504,817,13.0849803,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,505,824,13.19709151,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,506,822,13.16505974,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,507,825,13.2131074,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,508,823,13.18107563,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,509,813,13.02091675,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,510,805,12.89278965,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,511,806,12.90880554,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,512,803,12.86075787,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,513,805,12.89278965,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,514,841,13.46936161,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,515,823,13.18107563,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,516,828,13.26115507,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,517,823,13.18107563,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,518,828,13.26115507,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,519,807,12.92482142,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,520,807,12.92482142,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,521,804,12.87677376,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,522,796,12.74864666,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,523,802,12.84474198,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,524,813,13.02091675,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,525,799,12.79669432,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,526,798,12.78067843,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,527,794,12.71661488,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,528,780,12.49239245,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,529,778,12.46036068,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,530,774,12.39629713,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,531,776,12.4283289,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,532,776,12.4283289,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,533,772,12.36426535,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,534,780,12.49239245,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,535,781,12.50840834,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,536,811,12.98888497,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,537,814,13.03693264,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,538,807,12.92482142,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,539,809,12.9568532,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,540,791,12.66856722,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,541,790,12.65255133,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,542,790,12.65255133,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,543,804,12.87677376,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,544,804,12.87677376,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,545,805,12.89278965,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,546,806,12.90880554,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,547,812,13.00490086,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,548,799,12.79669432,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,549,810,12.97286909,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,550,822,13.16505974,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,551,813,13.02091675,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,552,812,13.00490086,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,553,815,13.05294852,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,554,820,13.13302796,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,555,817,13.0849803,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,556,817,13.0849803,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,557,826,13.22912329,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,558,833,13.3412345,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,559,831,13.30920273,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,560,831,13.30920273,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,561,834,13.35725039,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,562,843,13.50139338,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,563,847,13.56545693,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,564,845,13.53342516,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,565,830,13.29318684,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,566,826,13.22912329,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,567,825,13.2131074,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,568,810,12.97286909,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,569,813,13.02091675,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,570,808,12.94083731,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,571,798,12.78067843,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,572,799,12.79669432,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,573,777,12.44434479,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,574,777,12.44434479,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,575,777,12.44434479,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,576,778,12.46036068,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,577,780,12.49239245,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,578,780,12.49239245,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,579,777,12.44434479,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,580,818,13.10099619,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,581,827,13.24513918,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,582,850,13.6135046,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,583,832,13.32521862,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,584,829,13.27717095,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,585,838,13.42131394,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,586,838,13.42131394,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,587,857,13.72561581,Pteropus rufus mischivirus,Pteropus rufus,full
