Position,Coverage,rPM,rPM
822,9,0.194204087,-0.711741635
823,9,0.194204087,-0.711741635
824,9,0.194204087,-0.711741635
825,9,0.194204087,-0.711741635
826,9,0.194204087,-0.711741635
827,9,0.194204087,-0.711741635
828,9,0.194204087,-0.711741635
829,9,0.194204087,-0.711741635
830,9,0.194204087,-0.711741635
831,8,0.172625855,-0.762894157
832,8,0.172625855,-0.762894157
833,8,0.172625855,-0.762894157
834,8,0.172625855,-0.762894157
835,8,0.172625855,-0.762894157
836,8,0.172625855,-0.762894157
837,8,0.172625855,-0.762894157
838,8,0.172625855,-0.762894157
839,8,0.172625855,-0.762894157
840,8,0.172625855,-0.762894157
841,9,0.194204087,-0.711741635
842,9,0.194204087,-0.711741635
843,9,0.194204087,-0.711741635
844,9,0.194204087,-0.711741635
845,9,0.194204087,-0.711741635
846,9,0.194204087,-0.711741635
847,9,0.194204087,-0.711741635
848,9,0.194204087,-0.711741635
849,9,0.194204087,-0.711741635
850,9,0.194204087,-0.711741635
851,9,0.194204087,-0.711741635
852,9,0.194204087,-0.711741635
853,9,0.194204087,-0.711741635
854,9,0.194204087,-0.711741635
855,9,0.194204087,-0.711741635
856,9,0.194204087,-0.711741635
857,9,0.194204087,-0.711741635
858,9,0.194204087,-0.711741635
859,9,0.194204087,-0.711741635
860,9,0.194204087,-0.711741635
861,9,0.194204087,-0.711741635
862,8,0.172625855,-0.762894157
863,8,0.172625855,-0.762894157
864,9,0.194204087,-0.711741635
865,10,0.215782319,-0.665984144
866,10,0.215782319,-0.665984144
867,11,0.237360551,-0.624591459
868,11,0.237360551,-0.624591459
869,12,0.258938783,-0.586802897
870,12,0.258938783,-0.586802897
871,12,0.258938783,-0.586802897
872,12,0.258938783,-0.586802897
873,12,0.258938783,-0.586802897
874,13,0.280517014,-0.552040793
875,13,0.280517014,-0.552040793
876,13,0.280517014,-0.552040793
877,13,0.280517014,-0.552040793
878,14,0.302095246,-0.519856109
879,14,0.302095246,-0.519856109
880,14,0.302095246,-0.519856109
881,14,0.302095246,-0.519856109
882,14,0.302095246,-0.519856109
883,14,0.302095246,-0.519856109
884,14,0.302095246,-0.519856109
885,14,0.302095246,-0.519856109
886,14,0.302095246,-0.519856109
887,14,0.302095246,-0.519856109
888,14,0.302095246,-0.519856109
889,13,0.280517014,-0.552040793
890,13,0.280517014,-0.552040793
891,13,0.280517014,-0.552040793
892,13,0.280517014,-0.552040793
893,13,0.280517014,-0.552040793
894,13,0.280517014,-0.552040793
895,13,0.280517014,-0.552040793
896,14,0.302095246,-0.519856109
897,14,0.302095246,-0.519856109
898,14,0.302095246,-0.519856109
899,14,0.302095246,-0.519856109
900,14,0.302095246,-0.519856109
901,14,0.302095246,-0.519856109
902,14,0.302095246,-0.519856109
903,14,0.302095246,-0.519856109
904,14,0.302095246,-0.519856109
905,14,0.302095246,-0.519856109
906,14,0.302095246,-0.519856109
907,14,0.302095246,-0.519856109
908,14,0.302095246,-0.519856109
909,13,0.280517014,-0.552040793
910,13,0.280517014,-0.552040793
911,13,0.280517014,-0.552040793
912,12,0.258938783,-0.586802897
913,12,0.258938783,-0.586802897
914,12,0.258938783,-0.586802897
915,12,0.258938783,-0.586802897
916,12,0.258938783,-0.586802897
917,12,0.258938783,-0.586802897
918,12,0.258938783,-0.586802897
919,12,0.258938783,-0.586802897
920,11,0.237360551,-0.624591459
921,11,0.237360551,-0.624591459
922,11,0.237360551,-0.624591459
923,11,0.237360551,-0.624591459
924,11,0.237360551,-0.624591459
925,11,0.237360551,-0.624591459
926,12,0.258938783,-0.586802897
927,12,0.258938783,-0.586802897
928,12,0.258938783,-0.586802897
929,12,0.258938783,-0.586802897
930,12,0.258938783,-0.586802897
931,12,0.258938783,-0.586802897
932,11,0.237360551,-0.624591459
933,11,0.237360551,-0.624591459
934,11,0.237360551,-0.624591459
935,11,0.237360551,-0.624591459
936,11,0.237360551,-0.624591459
937,11,0.237360551,-0.624591459
938,11,0.237360551,-0.624591459
939,11,0.237360551,-0.624591459
940,11,0.237360551,-0.624591459
941,11,0.237360551,-0.624591459
942,11,0.237360551,-0.624591459
943,11,0.237360551,-0.624591459
944,11,0.237360551,-0.624591459
945,11,0.237360551,-0.624591459
946,11,0.237360551,-0.624591459
947,11,0.237360551,-0.624591459
948,10,0.215782319,-0.665984144
949,10,0.215782319,-0.665984144
950,10,0.215782319,-0.665984144
951,11,0.237360551,-0.624591459
952,11,0.237360551,-0.624591459
953,11,0.237360551,-0.624591459
954,11,0.237360551,-0.624591459
955,11,0.237360551,-0.624591459
956,11,0.237360551,-0.624591459
957,11,0.237360551,-0.624591459
958,11,0.237360551,-0.624591459
959,11,0.237360551,-0.624591459
960,11,0.237360551,-0.624591459
961,11,0.237360551,-0.624591459
962,11,0.237360551,-0.624591459
963,10,0.215782319,-0.665984144
964,10,0.215782319,-0.665984144
965,10,0.215782319,-0.665984144
966,10,0.215782319,-0.665984144
967,10,0.215782319,-0.665984144
968,10,0.215782319,-0.665984144
969,10,0.215782319,-0.665984144
970,10,0.215782319,-0.665984144
971,10,0.215782319,-0.665984144
972,10,0.215782319,-0.665984144
973,10,0.215782319,-0.665984144
974,10,0.215782319,-0.665984144
975,10,0.215782319,-0.665984144
976,10,0.215782319,-0.665984144
977,10,0.215782319,-0.665984144
978,10,0.215782319,-0.665984144
979,10,0.215782319,-0.665984144
980,10,0.215782319,-0.665984144
981,10,0.215782319,-0.665984144
982,10,0.215782319,-0.665984144
983,10,0.215782319,-0.665984144
984,10,0.215782319,-0.665984144
985,10,0.215782319,-0.665984144
986,10,0.215782319,-0.665984144
987,9,0.194204087,-0.711741635
988,9,0.194204087,-0.711741635
989,9,0.194204087,-0.711741635
990,9,0.194204087,-0.711741635
991,9,0.194204087,-0.711741635
992,9,0.194204087,-0.711741635
993,9,0.194204087,-0.711741635
994,9,0.194204087,-0.711741635
995,9,0.194204087,-0.711741635
996,9,0.194204087,-0.711741635
997,9,0.194204087,-0.711741635
998,10,0.215782319,-0.665984144
999,10,0.215782319,-0.665984144
1000,10,0.215782319,-0.665984144
1001,10,0.215782319,-0.665984144
1002,10,0.215782319,-0.665984144
1003,10,0.215782319,-0.665984144
1004,10,0.215782319,-0.665984144
1005,10,0.215782319,-0.665984144
1006,10,0.215782319,-0.665984144
1007,10,0.215782319,-0.665984144
1008,10,0.215782319,-0.665984144
1009,10,0.215782319,-0.665984144
1010,9,0.194204087,-0.711741635
1011,8,0.172625855,-0.762894157
1012,8,0.172625855,-0.762894157
1013,7,0.151047623,-0.820886105
1014,7,0.151047623,-0.820886105
1015,6,0.129469391,-0.887832895
1016,6,0.129469391,-0.887832895
1017,6,0.129469391,-0.887832895
1018,6,0.129469391,-0.887832895
1019,6,0.129469391,-0.887832895
1020,5,0.107891159,-0.967014142
1021,5,0.107891159,-0.967014142
1022,5,0.107891159,-0.967014142
1023,5,0.107891159,-0.967014142
1024,4,0.086312928,-1.063924151
1025,4,0.086312928,-1.063924151
1026,4,0.086312928,-1.063924151
1027,4,0.086312928,-1.063924151
1028,5,0.107891159,-0.967014142
1029,5,0.107891159,-0.967014142
1030,5,0.107891159,-0.967014142
1031,5,0.107891159,-0.967014142
1032,5,0.107891159,-0.967014142
1033,5,0.107891159,-0.967014142
1034,5,0.107891159,-0.967014142
1035,5,0.107891159,-0.967014142
1036,6,0.129469391,-0.887832895
1037,6,0.129469391,-0.887832895
1038,6,0.129469391,-0.887832895
1039,6,0.129469391,-0.887832895
1040,6,0.129469391,-0.887832895
1041,7,0.151047623,-0.820886105
1042,6,0.129469391,-0.887832895
1043,6,0.129469391,-0.887832895
1044,6,0.129469391,-0.887832895
1045,6,0.129469391,-0.887832895
1046,6,0.129469391,-0.887832895
1047,6,0.129469391,-0.887832895
1048,7,0.151047623,-0.820886105
1049,7,0.151047623,-0.820886105
1050,7,0.151047623,-0.820886105
1051,7,0.151047623,-0.820886105
1052,7,0.151047623,-0.820886105
1053,7,0.151047623,-0.820886105
1054,7,0.151047623,-0.820886105
1055,7,0.151047623,-0.820886105
1056,7,0.151047623,-0.820886105
1057,7,0.151047623,-0.820886105
1058,7,0.151047623,-0.820886105
1059,8,0.172625855,-0.762894157
1060,8,0.172625855,-0.762894157
1061,8,0.172625855,-0.762894157
1062,8,0.172625855,-0.762894157
1063,8,0.172625855,-0.762894157
1064,8,0.172625855,-0.762894157
1065,8,0.172625855,-0.762894157
1066,8,0.172625855,-0.762894157
1067,8,0.172625855,-0.762894157
1068,8,0.172625855,-0.762894157
1069,8,0.172625855,-0.762894157
1070,8,0.172625855,-0.762894157
1071,8,0.172625855,-0.762894157
1072,7,0.151047623,-0.820886105
1073,7,0.151047623,-0.820886105
1074,7,0.151047623,-0.820886105
1075,7,0.151047623,-0.820886105
1076,7,0.151047623,-0.820886105
1077,7,0.151047623,-0.820886105
1078,7,0.151047623,-0.820886105
1079,7,0.151047623,-0.820886105
1080,7,0.151047623,-0.820886105
1081,7,0.151047623,-0.820886105
1082,7,0.151047623,-0.820886105
1083,7,0.151047623,-0.820886105
1084,7,0.151047623,-0.820886105
1085,7,0.151047623,-0.820886105
1086,7,0.151047623,-0.820886105
1087,7,0.151047623,-0.820886105
1088,7,0.151047623,-0.820886105
1089,7,0.151047623,-0.820886105
1090,7,0.151047623,-0.820886105
1091,7,0.151047623,-0.820886105
1092,7,0.151047623,-0.820886105
1093,7,0.151047623,-0.820886105
1094,7,0.151047623,-0.820886105
1095,7,0.151047623,-0.820886105
1096,7,0.151047623,-0.820886105
1097,7,0.151047623,-0.820886105
1098,8,0.172625855,-0.762894157
1099,8,0.172625855,-0.762894157
1100,8,0.172625855,-0.762894157
1101,8,0.172625855,-0.762894157
1102,8,0.172625855,-0.762894157
1103,8,0.172625855,-0.762894157
1104,8,0.172625855,-0.762894157
1105,8,0.172625855,-0.762894157
1106,8,0.172625855,-0.762894157
1107,8,0.172625855,-0.762894157
1108,8,0.172625855,-0.762894157
1109,8,0.172625855,-0.762894157
1110,8,0.172625855,-0.762894157
1111,8,0.172625855,-0.762894157
1112,8,0.172625855,-0.762894157
1113,8,0.172625855,-0.762894157
1114,8,0.172625855,-0.762894157
1115,8,0.172625855,-0.762894157
1116,8,0.172625855,-0.762894157
1117,8,0.172625855,-0.762894157
1118,8,0.172625855,-0.762894157
1119,8,0.172625855,-0.762894157
1120,11,0.237360551,-0.624591459
1121,11,0.237360551,-0.624591459
1122,11,0.237360551,-0.624591459
1123,11,0.237360551,-0.624591459
1124,11,0.237360551,-0.624591459
1125,11,0.237360551,-0.624591459
1126,11,0.237360551,-0.624591459
1127,11,0.237360551,-0.624591459
1128,11,0.237360551,-0.624591459
1129,11,0.237360551,-0.624591459
1130,11,0.237360551,-0.624591459
1131,11,0.237360551,-0.624591459
1132,12,0.258938783,-0.586802897
1133,12,0.258938783,-0.586802897
1134,12,0.258938783,-0.586802897
1135,12,0.258938783,-0.586802897
1136,12,0.258938783,-0.586802897
1137,12,0.258938783,-0.586802897
1138,12,0.258938783,-0.586802897
1139,12,0.258938783,-0.586802897
1140,12,0.258938783,-0.586802897
1141,12,0.258938783,-0.586802897
1142,12,0.258938783,-0.586802897
1143,12,0.258938783,-0.586802897
1144,11,0.237360551,-0.624591459
1145,12,0.258938783,-0.586802897
1146,12,0.258938783,-0.586802897
1147,12,0.258938783,-0.586802897
1148,12,0.258938783,-0.586802897
1149,12,0.258938783,-0.586802897
1150,12,0.258938783,-0.586802897
1151,12,0.258938783,-0.586802897
1152,12,0.258938783,-0.586802897
1153,12,0.258938783,-0.586802897
1154,12,0.258938783,-0.586802897
1155,12,0.258938783,-0.586802897
1156,12,0.258938783,-0.586802897
1157,12,0.258938783,-0.586802897
1158,12,0.258938783,-0.586802897
1159,12,0.258938783,-0.586802897
1160,13,0.280517014,-0.552040793
1161,13,0.280517014,-0.552040793
1162,13,0.280517014,-0.552040793
1163,13,0.280517014,-0.552040793
1164,14,0.302095246,-0.519856109
1165,14,0.302095246,-0.519856109
1166,14,0.302095246,-0.519856109
1167,14,0.302095246,-0.519856109
1168,15,0.323673478,-0.489892885
1169,15,0.323673478,-0.489892885
1170,15,0.323673478,-0.489892885
1171,15,0.323673478,-0.489892885
1172,15,0.323673478,-0.489892885
1173,15,0.323673478,-0.489892885
1174,14,0.302095246,-0.519856109
1175,14,0.302095246,-0.519856109
1176,14,0.302095246,-0.519856109
1177,14,0.302095246,-0.519856109
1178,14,0.302095246,-0.519856109
1179,14,0.302095246,-0.519856109
1180,14,0.302095246,-0.519856109
1181,14,0.302095246,-0.519856109
1182,13,0.280517014,-0.552040793
1183,13,0.280517014,-0.552040793
1184,13,0.280517014,-0.552040793
1185,13,0.280517014,-0.552040793
1186,13,0.280517014,-0.552040793
1187,12,0.258938783,-0.586802897
1188,12,0.258938783,-0.586802897
1189,12,0.258938783,-0.586802897
1190,12,0.258938783,-0.586802897
1191,12,0.258938783,-0.586802897
1192,12,0.258938783,-0.586802897
1193,12,0.258938783,-0.586802897
1194,11,0.237360551,-0.624591459
1195,11,0.237360551,-0.624591459
1196,11,0.237360551,-0.624591459
1197,11,0.237360551,-0.624591459
1198,11,0.237360551,-0.624591459
1199,11,0.237360551,-0.624591459
1200,11,0.237360551,-0.624591459
1201,11,0.237360551,-0.624591459
1202,11,0.237360551,-0.624591459
1203,11,0.237360551,-0.624591459
1204,11,0.237360551,-0.624591459
1205,10,0.215782319,-0.665984144
1206,10,0.215782319,-0.665984144
1207,10,0.215782319,-0.665984144
1208,10,0.215782319,-0.665984144
1209,11,0.237360551,-0.624591459
1210,11,0.237360551,-0.624591459
1211,11,0.237360551,-0.624591459
1212,11,0.237360551,-0.624591459
1213,11,0.237360551,-0.624591459
1214,11,0.237360551,-0.624591459
1215,11,0.237360551,-0.624591459
1216,11,0.237360551,-0.624591459
1217,11,0.237360551,-0.624591459
1218,11,0.237360551,-0.624591459
1219,11,0.237360551,-0.624591459
1220,11,0.237360551,-0.624591459
1221,11,0.237360551,-0.624591459
1222,11,0.237360551,-0.624591459
1223,11,0.237360551,-0.624591459
1224,11,0.237360551,-0.624591459
1225,12,0.258938783,-0.586802897
1226,13,0.280517014,-0.552040793
1227,13,0.280517014,-0.552040793
1228,13,0.280517014,-0.552040793
1229,13,0.280517014,-0.552040793
1230,13,0.280517014,-0.552040793
1231,13,0.280517014,-0.552040793
1232,13,0.280517014,-0.552040793
1233,13,0.280517014,-0.552040793
1234,13,0.280517014,-0.552040793
1235,13,0.280517014,-0.552040793
1236,13,0.280517014,-0.552040793
1237,13,0.280517014,-0.552040793
1238,13,0.280517014,-0.552040793
1239,13,0.280517014,-0.552040793
1240,13,0.280517014,-0.552040793
1241,13,0.280517014,-0.552040793
1242,13,0.280517014,-0.552040793
1243,12,0.258938783,-0.586802897
1244,11,0.237360551,-0.624591459
1245,11,0.237360551,-0.624591459
1246,11,0.237360551,-0.624591459
1247,11,0.237360551,-0.624591459
1248,11,0.237360551,-0.624591459
1249,11,0.237360551,-0.624591459
1250,11,0.237360551,-0.624591459
1251,11,0.237360551,-0.624591459
1252,11,0.237360551,-0.624591459
1253,11,0.237360551,-0.624591459
1254,11,0.237360551,-0.624591459
1255,11,0.237360551,-0.624591459
1256,11,0.237360551,-0.624591459
1257,11,0.237360551,-0.624591459
1258,11,0.237360551,-0.624591459
1259,11,0.237360551,-0.624591459
1260,11,0.237360551,-0.624591459
1261,11,0.237360551,-0.624591459
1262,12,0.258938783,-0.586802897
1263,14,0.302095246,-0.519856109
1264,14,0.302095246,-0.519856109
1265,14,0.302095246,-0.519856109
1266,11,0.237360551,-0.624591459
1267,11,0.237360551,-0.624591459
1268,11,0.237360551,-0.624591459
1269,11,0.237360551,-0.624591459
1270,11,0.237360551,-0.624591459
1271,11,0.237360551,-0.624591459
1272,11,0.237360551,-0.624591459
1273,11,0.237360551,-0.624591459
1274,11,0.237360551,-0.624591459
1275,11,0.237360551,-0.624591459
1276,11,0.237360551,-0.624591459
1277,11,0.237360551,-0.624591459
1278,10,0.215782319,-0.665984144
1279,10,0.215782319,-0.665984144
1280,10,0.215782319,-0.665984144
1281,10,0.215782319,-0.665984144
1282,12,0.258938783,-0.586802897
1283,12,0.258938783,-0.586802897
1284,12,0.258938783,-0.586802897
1285,12,0.258938783,-0.586802897
1286,12,0.258938783,-0.586802897
1287,12,0.258938783,-0.586802897
1288,12,0.258938783,-0.586802897
1289,12,0.258938783,-0.586802897
1290,13,0.280517014,-0.552040793
1291,12,0.258938783,-0.586802897
1292,12,0.258938783,-0.586802897
1293,12,0.258938783,-0.586802897
1294,12,0.258938783,-0.586802897
1295,12,0.258938783,-0.586802897
1296,12,0.258938783,-0.586802897
1297,12,0.258938783,-0.586802897
1298,12,0.258938783,-0.586802897
1299,12,0.258938783,-0.586802897
1300,12,0.258938783,-0.586802897
1301,12,0.258938783,-0.586802897
1302,12,0.258938783,-0.586802897
1303,12,0.258938783,-0.586802897
1304,12,0.258938783,-0.586802897
1305,12,0.258938783,-0.586802897
1306,11,0.237360551,-0.624591459
1307,11,0.237360551,-0.624591459
1308,11,0.237360551,-0.624591459
1309,11,0.237360551,-0.624591459
1310,10,0.215782319,-0.665984144
1311,10,0.215782319,-0.665984144
1312,10,0.215782319,-0.665984144
1313,10,0.215782319,-0.665984144
1314,9,0.194204087,-0.711741635
1315,9,0.194204087,-0.711741635
1316,9,0.194204087,-0.711741635
1317,9,0.194204087,-0.711741635
1318,10,0.215782319,-0.665984144
1319,10,0.215782319,-0.665984144
1320,10,0.215782319,-0.665984144
1321,10,0.215782319,-0.665984144
1322,10,0.215782319,-0.665984144
1323,10,0.215782319,-0.665984144
1324,10,0.215782319,-0.665984144
1325,10,0.215782319,-0.665984144
1326,10,0.215782319,-0.665984144
1327,10,0.215782319,-0.665984144
1328,10,0.215782319,-0.665984144
1329,10,0.215782319,-0.665984144
1330,10,0.215782319,-0.665984144
1331,10,0.215782319,-0.665984144
1332,11,0.237360551,-0.624591459
1333,11,0.237360551,-0.624591459
1334,11,0.237360551,-0.624591459
1335,11,0.237360551,-0.624591459
1336,11,0.237360551,-0.624591459
1337,11,0.237360551,-0.624591459
1338,11,0.237360551,-0.624591459
1339,11,0.237360551,-0.624591459
1340,11,0.237360551,-0.624591459
1341,11,0.237360551,-0.624591459
1342,11,0.237360551,-0.624591459
1343,12,0.258938783,-0.586802897
1344,12,0.258938783,-0.586802897
1345,12,0.258938783,-0.586802897
1346,12,0.258938783,-0.586802897
1347,12,0.258938783,-0.586802897
1348,12,0.258938783,-0.586802897
1349,12,0.258938783,-0.586802897
1350,12,0.258938783,-0.586802897
1351,12,0.258938783,-0.586802897
1352,12,0.258938783,-0.586802897
1353,12,0.258938783,-0.586802897
1354,12,0.258938783,-0.586802897
1355,11,0.237360551,-0.624591459
1356,11,0.237360551,-0.624591459
1357,11,0.237360551,-0.624591459
1358,11,0.237360551,-0.624591459
1359,11,0.237360551,-0.624591459
1360,11,0.237360551,-0.624591459
1361,11,0.237360551,-0.624591459
1362,11,0.237360551,-0.624591459
1363,11,0.237360551,-0.624591459
1364,11,0.237360551,-0.624591459
1365,11,0.237360551,-0.624591459
1366,11,0.237360551,-0.624591459
1367,11,0.237360551,-0.624591459
1368,11,0.237360551,-0.624591459
1369,11,0.237360551,-0.624591459
1370,11,0.237360551,-0.624591459
1371,10,0.215782319,-0.665984144
1372,9,0.194204087,-0.711741635
1373,9,0.194204087,-0.711741635
1374,9,0.194204087,-0.711741635
1375,9,0.194204087,-0.711741635
1376,9,0.194204087,-0.711741635
1377,9,0.194204087,-0.711741635
1378,9,0.194204087,-0.711741635
