pointer,NC_033818,OP589993
7288,83.90804598,54
7289,83.90804598,53
7290,83.90804598,52
7291,82.75862069,52
7292,82.75862069,52
7293,81.6091954,52
7294,80.45977011,51
7295,79.31034483,50
7296,78.16091954,50
7297,78.16091954,49
7298,78.16091954,48
7299,78.16091954,47
7300,78.16091954,46
7301,78.16091954,46
7302,78.16091954,46
7303,78.16091954,47
7304,78.16091954,47
7305,79.31034483,48
7306,78.16091954,47
7307,78.16091954,48
7308,78.16091954,49
7309,78.16091954,49
7310,78.16091954,49
7311,79.31034483,50
7312,79.31034483,49
7313,79.31034483,48
7314,79.31034483,48
7315,79.31034483,47
7316,78.16091954,47
7317,77.01149425,46
7318,77.01149425,45
7319,77.01149425,44
7320,75.86206897,43
7321,75.86206897,42
7322,75.86206897,43
7323,77.01149425,42
7324,75.86206897,42
7325,74.71264368,42
7326,73.56321839,42
7327,73.56321839,43
7328,74.71264368,44
7329,73.56321839,44
7330,73.56321839,43
7331,73.56321839,42
7332,73.56321839,43
7333,73.56321839,42
7334,73.56321839,41
7335,73.56321839,41
7336,73.56321839,41
7337,72.4137931,40
7338,72.4137931,39
7339,71.26436782,38
7340,71.26436782,38
7341,71.26436782,37
7342,71.26436782,38
7343,71.26436782,39
7344,70.11494253,40
7345,70.11494253,39
7346,70.11494253,39
7347,70.11494253,39
7348,70.11494253,40
7349,70.11494253,41
7350,70.11494253,42
7351,70.11494253,41
7352,70.45454545,41
7353,70.78651685,42
7354,71.11111111,42
7355,71.42857143,43
7356,71.73913043,43
7357,70.96774194,44
7358,69.89247312,43
7359,69.89247312,44
7360,69.89247312,44
7361,68.8172043,43
7362,69.89247312,42
7363,69.89247312,41
7364,69.89247312,41
7365,68.8172043,40
7366,68.47826087,40
7367,68.13186813,39
7368,68.88888889,39
7369,68.53932584,38
7370,68.18181818,37
7371,68.18181818,37
7372,67.41573034,37
7373,67.77777778,38
7374,68.13186813,39
7375,68.47826087,40
7376,68.8172043,41
7377,69.14893617,42
7378,69.14893617,42
7379,69.14893617,42
7380,69.14893617,42
7381,69.14893617,42
7382,69.14893617,41
7383,68.08510638,42
7384,68.08510638,42
7385,67.0212766,41
7386,65.95744681,42
7387,64.89361702,41
7388,63.82978723,41
7389,62.76595745,41
7390,62.76595745,42
7391,62.76595745,42
7392,61.70212766,43
7393,62.76595745,44
7394,63.82978723,45
7395,64.89361702,45
7396,65.95744681,45
7397,65.95744681,45
7398,65.95744681,45
7399,65.95744681,45
7400,65.95744681,45
7401,64.89361702,44
7402,63.82978723,44
7403,63.82978723,43
7404,63.82978723,43
7405,62.76595745,42
7406,63.82978723,43
7407,63.82978723,43
7408,63.82978723,42
7409,62.76595745,42
7410,61.70212766,42
7411,60.63829787,42
7412,59.57446809,42
7413,58.5106383,42
7414,57.44680851,42
7415,56.38297872,42
7416,56.38297872,42
7417,56.38297872,42
7418,55.31914894,42
7419,54.25531915,42
7420,54.25531915,42
7421,53.19148936,43
7422,52.12765957,43
7423,51.06382979,44
7424,51.06382979,45
7425,51.06382979,44
7426,51.06382979,45
7427,50,45
7428,48.93617021,45
7429,48.93617021,45
7430,47.87234043,46
7431,46.80851064,46
7432,45.74468085,45
7433,44.68085106,46
7434,43.61702128,47
7435,43.61702128,48
7436,42.55319149,48
7437,42.55319149,48
7438,42.55319149,48
7439,42.55319149,49
7440,41.4893617,49
7441,40.42553191,50
7442,39.36170213,49
7443,38.29787234,48
7444,38.29787234,47
7445,37.23404255,48
7446,36.17021277,48
7447,35.10638298,48
7448,34.04255319,47
7449,32.9787234,47
7450,31.91489362,46
7451,30.85106383,46
7452,29.78723404,47
7453,28.72340426,46
7454,27.65957447,47
7455,26.59574468,47
7456,25.53191489,47
7457,25.53191489,46
7458,25.53191489,46
7459,25.53191489,45
7460,NA,44
7461,NA,44
7462,NA,44
7463,NA,44
7464,NA,43
7465,NA,43
7466,NA,43
7467,NA,43
7468,NA,43
7469,NA,43
7470,NA,43
7471,NA,43
7472,NA,43
7473,NA,42
7474,NA,42
7475,NA,42
7476,NA,42
7477,NA,41
7478,NA,41
7479,NA,41
7480,NA,41
7481,NA,42
7482,NA,43
7483,NA,43
7484,NA,43
7485,NA,43
7486,NA,42
7487,NA,42
7488,NA,43
7489,NA,43
7490,NA,42
7491,NA,42
7492,NA,41
7493,NA,40
7494,NA,40
7495,NA,41
7496,NA,42
7497,NA,43
7498,NA,44
7499,NA,45
7500,NA,45
7501,NA,45
7502,NA,46
7503,NA,46
