pointer,NC_033818.1
7108,56.99999999999999
7109,56.00000000000001
7110,56.00000000000001
7111,56.00000000000001
7112,55.00000000000001
7113,55.00000000000001
7114,54.0
7115,53.0
7116,52.0
7117,53.0
7118,53.0
7119,52.0
7120,52.0
7121,52.0
7122,51.0
7123,52.0
7124,51.0
7125,50.0
7126,49.0
7127,48.0
7128,49.0
7129,49.0
7130,50.0
7131,50.0
7132,51.0
7133,52.0
7134,52.0
7135,52.0
7136,53.0
7137,54.0
7138,55.00000000000001
7139,56.00000000000001
7140,55.00000000000001
7141,55.00000000000001
7142,55.00000000000001
7143,54.0
7144,53.0
7145,52.0
7146,51.0
7147,51.0
7148,50.0
7149,51.0
7150,50.0
7151,49.0
7152,48.0
7153,48.0
7154,47.0
7155,47.0
7156,47.0
7157,47.0
7158,46.0
7159,46.0
7160,46.0
7161,46.0
7162,46.0
7163,47.0
7164,46.0
7165,46.0
7166,45.0
7167,44.0
7168,44.0
7169,43.0
7170,42.0
7171,42.0
7172,41.0
7173,40.0
7174,41.0
7175,41.0
7176,41.0
7177,42.0
7178,43.0
7179,43.0
7180,44.0
7181,45.0
7182,45.0
7183,45.0
7184,44.0
7185,44.0
7186,43.0
7187,42.0
7188,42.0
7189,42.0
7190,41.0
7191,40.0
7192,40.0
7193,40.0
7194,39.0
7195,38.0
7196,37.0
7197,37.0
7198,36.0
7199,35.0
7200,34.0
7201,33.0
7202,32.0
7203,32.0
7204,32.0
7205,32.0
7206,31.0
7207,31.0
7208,30.0
7209,30.0
7210,28.999999999999996
7211,28.999999999999996
7212,28.999999999999996
7213,28.999999999999996
7214,28.999999999999996
7215,28.999999999999996
7216,28.999999999999996
7217,28.000000000000004
7218,27.0
7219,27.0
7220,26.0
7221,25.0
7222,25.0
7223,24.0
7224,24.0
7225,24.0
7226,24.0
7227,24.0
7228,23.0
7229,22.0
7230,21.0
7231,21.0
7232,20.0
7233,19.0
7234,18.0
7235,18.0
7236,17.0
7237,16.0
7238,15.0
7239,14.000000000000002
7240,14.000000000000002
7241,13.0
7242,13.0
7243,13.0
7244,13.0
7245,13.0
7246,13.0
7247,13.0
7248,13.0
7249,12.0
7250,12.0
7251,12.0
7252,12.0
7253,12.0
7254,12.0
7255,11.0
7256,11.0
7257,11.0
7258,11.0
7259,11.0
7260,10.0
7261,10.0
7262,10.0
7263,9.0
7264,9.0
7265,9.0
7266,9.0
7267,9.0
7268,9.0
7269,9.0
7270,9.0
7271,9.0
7272,9.0
7273,9.0
7274,8.0
7275,7.000000000000001
7276,6.0
7277,5.0
7278,4.0
7279,4.0
7280,3.0
7281,2.0
7282,2.0
