pointer,OQ818328,NC_015934
4340,89.65517241379311,45.0
4341,90.80459770114942,45.0
4342,90.80459770114942,46.0
4343,90.80459770114942,47.0
4344,90.80459770114942,47.0
4345,90.80459770114942,47.0
4346,90.80459770114942,47.0
4347,90.80459770114942,48.0
4348,90.80459770114942,49.0
4349,90.80459770114942,49.0
4350,90.80459770114942,49.0
4351,90.80459770114942,49.0
4352,90.80459770114942,48.0
4353,90.80459770114942,47.0
4354,90.80459770114942,47.0
4355,90.80459770114942,47.0
4356,91.95402298850574,46.0
4357,91.95402298850574,46.0
4358,91.95402298850574,46.0
4359,91.95402298850574,46.0
4360,91.95402298850574,47.0
4361,91.95402298850574,46.0
4362,91.95402298850574,45.0
4363,91.95402298850574,45.0
4364,91.95402298850574,45.0
4365,90.80459770114942,45.0
4366,90.80459770114942,45.0
4367,90.80459770114942,45.0
4368,90.80459770114942,45.0
4369,90.80459770114942,45.0
4370,90.80459770114942,44.0
4371,91.95402298850574,44.0
4372,91.95402298850574,43.0
4373,91.95402298850574,43.0
4374,91.95402298850574,43.0
4375,91.95402298850574,44.0
4376,91.95402298850574,44.0
4377,91.95402298850574,45.0
4378,91.95402298850574,45.0
4379,91.95402298850574,45.0
4380,93.10344827586206,45.0
4381,93.10344827586206,45.0
4382,93.10344827586206,44.0
4383,93.10344827586206,45.0
4384,93.10344827586206,45.0
4385,93.18181818181817,46.0
4386,93.25842696629213,46.0
4387,93.33333333333333,47.0
4388,93.4065934065934,48.0
4389,93.47826086956522,49.0
4390,93.54838709677419,50.0
4391,93.61702127659575,51.0
4392,93.6842105263158,52.0
4393,93.75,53.0
4394,93.81443298969072,54.0
4395,93.87755102040816,54.0
4396,93.87755102040816,54.0
4397,93.87755102040816,54.0
4398,93.87755102040816,54.0
4399,93.87755102040816,54.0
4400,94.89795918367348,55.00000000000001
4401,94.89795918367348,55.00000000000001
4402,94.89795918367348,56.00000000000001
4403,95.91836734693877,56.00000000000001
4404,95.91836734693877,55.00000000000001
4405,95.91836734693877,55.00000000000001
4406,95.91836734693877,55.00000000000001
4407,95.91836734693877,54.0
4408,95.91836734693877,54.0
4409,96.93877551020408,55.00000000000001
4410,96.93877551020408,55.00000000000001
4411,96.96969696969697,56.00000000000001
4412,97.0,56.99999999999999
4413,97.0,56.99999999999999
4414,97.0,56.99999999999999
4415,97.0,57.99999999999999
4416,97.0,56.99999999999999
4417,97.0,56.99999999999999
4418,97.0,57.99999999999999
4419,97.0,59.0
4420,97.0,60.0
4421,97.0,61.0
4422,97.0,61.0
4423,97.0,62.0
4424,97.0,63.0
4425,97.0,62.0
4426,97.0,62.0
4427,97.0,63.0
4428,97.0,63.0
4429,97.0,64.0
4430,97.0,64.0
4431,97.0,64.0
4432,98.0,65.0
4433,98.0,65.0
4434,98.0,66.0
4435,98.0,67.0
4436,98.0,67.0
4437,98.0,66.0
4438,99.0,67.0
4439,99.0,68.0
4440,99.0,68.0
4441,99.0,69.0
4442,99.0,69.0
4443,99.0,69.0
4444,99.0,70.0
4445,99.0,70.0
4446,99.0,70.0
4447,99.0,69.0
4448,99.0,69.0
4449,99.0,69.0
4450,99.0,70.0
4451,99.0,71.0
4452,99.0,72.0
4453,99.0,72.0
4454,99.0,73.0
4455,99.0,73.0
4456,99.0,74.0
4457,99.0,75.0
4458,99.0,76.0
4459,99.0,76.0
4460,99.0,76.0
4461,99.0,77.0
4462,99.0,78.0
4463,99.0,78.0
4464,98.0,78.0
4465,99.0,78.0
4466,99.0,78.0
4467,98.0,77.0
4468,98.0,77.0
4469,98.0,76.0
4470,98.0,76.0
4471,98.0,77.0
4472,98.0,78.0
4473,98.0,78.0
4474,98.0,77.0
4475,98.0,77.0
4476,98.0,76.0
4477,98.0,76.0
4478,98.0,75.0
4479,98.0,74.0
4480,98.0,74.0
4481,98.0,75.0
4482,98.0,75.0
4483,97.0,74.0
4484,97.0,74.0
4485,97.0,74.0
4486,97.0,75.0
4487,97.0,75.0
4488,97.0,74.0
4489,97.0,73.0
4490,97.0,73.0
4491,97.0,72.0
4492,97.0,72.0
4493,97.0,72.0
4494,97.0,71.0
4495,97.0,72.0
4496,97.0,72.0
4497,97.0,71.0
4498,97.0,71.0
4499,97.0,71.0
4500,97.0,70.0
4501,97.0,70.0
4502,97.0,69.0
4503,97.0,68.0
4504,97.0,68.0
4505,97.0,68.0
4506,97.0,67.0
4507,97.0,68.0
4508,97.0,68.0
4509,97.0,67.0
4510,97.0,67.0
4511,97.0,66.0
4512,97.0,65.0
4513,97.0,65.0
4514,97.0,64.0
4515,97.0,63.0
4516,97.0,64.0
4517,97.0,64.0
4518,97.0,63.0
4519,97.0,63.0
4520,97.0,63.0
4521,97.0,63.0
4522,97.0,62.0
4523,97.0,62.0
4524,97.0,61.0
4525,97.0,61.0
4526,97.0,61.0
4527,96.0,60.0
4528,96.0,60.0
4529,96.0,60.0
4530,95.0,59.0
4531,95.0,59.0
4532,95.0,59.0
4533,95.0,59.0
4534,95.0,57.99999999999999
4535,95.0,57.99999999999999
4536,95.0,57.99999999999999
4537,95.0,59.0
4538,95.0,59.0
4539,95.0,59.0
4540,95.0,59.0
4541,95.0,59.0
4542,94.0,59.0
4543,94.0,57.99999999999999
4544,94.0,56.99999999999999
4545,94.0,56.99999999999999
4546,94.0,56.00000000000001
4547,94.0,56.99999999999999
4548,94.0,56.00000000000001
4549,94.0,56.99999999999999
4550,94.0,56.99999999999999
4551,94.0,56.99999999999999
4552,94.0,56.00000000000001
4553,94.0,56.00000000000001
4554,94.0,55.00000000000001
4555,94.0,55.00000000000001
4556,94.0,54.0
4557,93.0,54.0
4558,93.0,54.0
4559,93.0,55.00000000000001
4560,93.0,55.00000000000001
4561,93.0,55.00000000000001
4562,93.0,55.00000000000001
4563,92.0,55.00000000000001
4564,93.0,55.00000000000001
4565,93.0,56.00000000000001
4566,93.0,55.00000000000001
4567,94.0,56.00000000000001
4568,94.0,56.99999999999999
4569,93.0,56.99999999999999
4570,93.0,56.99999999999999
4571,93.0,56.00000000000001
4572,93.0,55.00000000000001
4573,93.0,55.00000000000001
4574,93.0,56.00000000000001
4575,93.0,55.00000000000001
4576,93.0,55.00000000000001
4577,93.0,54.0
4578,92.0,55.00000000000001
4579,92.0,55.00000000000001
4580,92.0,55.00000000000001
4581,92.0,54.0
4582,92.0,55.00000000000001
4583,93.0,56.00000000000001
4584,93.0,55.00000000000001
4585,93.0,54.0
4586,93.0,54.0
4587,93.0,54.0
4588,93.0,55.00000000000001
4589,93.0,56.00000000000001
4590,93.0,56.00000000000001
4591,93.0,56.00000000000001
4592,93.0,55.00000000000001
4593,93.0,55.00000000000001
4594,93.0,55.00000000000001
4595,93.0,54.0
4596,93.0,53.0
4597,93.0,54.0
4598,93.0,54.0
4599,93.0,53.0
4600,93.0,54.0
4601,93.0,55.00000000000001
4602,93.0,56.00000000000001
4603,93.0,56.99999999999999
4604,93.0,57.99999999999999
4605,93.0,57.99999999999999
4606,93.0,59.0
4607,93.0,59.0
4608,93.0,57.99999999999999
4609,93.0,57.99999999999999
4610,93.0,56.99999999999999
4611,93.0,57.99999999999999
4612,93.0,59.0
4613,93.0,60.0
4614,93.0,60.0
4615,93.0,61.0
4616,93.0,61.0
4617,93.0,61.0
4618,93.0,62.0
4619,93.0,61.0
4620,93.0,60.0
4621,93.0,59.0
4622,93.0,59.0
4623,93.0,57.99999999999999
4624,93.0,59.0
4625,93.0,60.0
4626,93.0,60.0
4627,94.0,60.0
4628,94.0,59.0
4629,94.0,57.99999999999999
4630,95.0,59.0
4631,95.0,59.0
4632,95.0,57.99999999999999
4633,95.0,57.99999999999999
4634,95.0,59.0
4635,95.0,57.99999999999999
4636,95.0,57.99999999999999
4637,95.0,57.99999999999999
4638,95.0,56.99999999999999
4639,95.0,56.00000000000001
4640,94.0,55.00000000000001
4641,94.0,54.0
4642,95.0,54.0
4643,95.0,55.00000000000001
4644,95.0,55.00000000000001
4645,95.0,55.00000000000001
4646,95.0,56.00000000000001
4647,94.0,55.00000000000001
4648,94.0,56.00000000000001
4649,94.0,56.00000000000001
4650,94.0,56.00000000000001
4651,94.0,55.00000000000001
4652,94.0,56.00000000000001
4653,94.0,56.00000000000001
4654,94.0,56.99999999999999
4655,94.0,57.99999999999999
4656,94.0,57.99999999999999
4657,95.0,57.99999999999999
4658,95.0,57.99999999999999
4659,95.0,56.99999999999999
4660,95.0,56.99999999999999
4661,95.0,56.99999999999999
4662,95.0,56.99999999999999
4663,96.0,56.00000000000001
4664,96.0,56.00000000000001
4665,95.0,56.00000000000001
4666,95.0,56.99999999999999
4667,95.0,56.99999999999999
4668,95.0,56.00000000000001
4669,96.0,56.99999999999999
4670,96.0,57.99999999999999
4671,96.0,59.0
4672,96.0,60.0
4673,96.0,60.0
4674,96.0,60.0
4675,96.0,61.0
4676,96.0,62.0
4677,96.0,62.0
4678,97.0,62.0
4679,97.0,63.0
4680,97.0,62.0
4681,97.0,62.0
4682,97.0,61.0
4683,97.0,60.0
4684,97.0,61.0
4685,97.0,62.0
4686,97.0,62.0
4687,97.0,62.0
4688,97.0,62.0
4689,97.0,62.0
4690,97.0,62.0
4691,97.0,63.0
4692,97.0,63.0
4693,97.0,63.0
4694,97.0,64.0
4695,97.0,65.0
4696,97.0,66.0
4697,97.0,66.0
4698,97.0,65.0
4699,97.0,66.0
4700,97.0,66.0
4701,96.0,66.0
4702,96.0,66.0
4703,96.0,66.0
4704,96.0,65.0
4705,96.0,65.0
4706,96.0,65.0
4707,96.0,64.0
4708,96.0,65.0
4709,96.0,65.0
4710,95.0,65.0
4711,95.0,65.0
4712,95.0,64.0
4713,95.0,63.0
4714,95.0,63.0
4715,95.0,63.0
4716,95.0,62.0
4717,95.0,62.0
4718,95.0,62.0
4719,95.0,63.0
4720,95.0,63.0
4721,95.0,63.0
4722,94.0,63.0
4723,94.0,64.0
4724,94.0,64.0
4725,94.0,63.0
4726,94.0,62.0
4727,94.0,63.0
4728,94.0,63.0
4729,94.0,64.0
4730,94.0,64.0
4731,93.0,64.0
4732,93.0,65.0
4733,93.0,65.0
4734,93.0,65.0
4735,93.0,66.0
4736,93.0,65.0
4737,93.0,65.0
4738,93.0,66.0
4739,93.0,67.0
4740,94.0,67.0
4741,94.0,67.0
4742,94.0,67.0
4743,94.0,66.0
4744,94.0,67.0
4745,94.0,66.0
4746,94.0,65.0
4747,95.0,66.0
4748,95.0,66.0
4749,95.0,66.0
4750,95.0,66.0
4751,95.0,67.0
4752,95.0,66.0
4753,95.0,67.0
4754,95.0,67.0
4755,95.0,66.0
4756,95.0,67.0
4757,95.0,67.0
4758,95.0,66.0
4759,95.0,66.0
4760,95.0,66.0
4761,95.0,65.0
4762,95.0,64.0
4763,95.0,65.0
4764,95.0,64.0
4765,96.0,63.0
4766,96.0,63.0
4767,96.0,62.0
4768,96.0,63.0
4769,96.0,63.0
4770,96.0,62.0
4771,96.0,62.0
4772,96.0,62.0
4773,96.0,61.0
4774,96.0,61.0
4775,96.0,60.0
4776,96.0,60.0
4777,96.0,61.0
4778,96.0,61.0
4779,96.0,61.0
4780,96.0,62.0
4781,96.0,63.0
4782,96.0,63.0
4783,96.0,63.0
4784,96.0,62.0
4785,96.0,61.0
4786,96.0,61.0
4787,96.0,61.0
4788,95.0,60.0
4789,95.0,60.0
4790,95.0,60.0
4791,95.0,60.0
4792,95.0,61.0
4793,95.0,61.0
4794,94.0,60.0
4795,94.0,60.0
4796,94.0,60.0
4797,93.0,60.0
4798,93.0,61.0
4799,93.0,61.0
4800,92.0,61.0
4801,93.0,61.0
4802,93.0,61.0
4803,93.0,60.0
4804,93.0,61.0
4805,93.0,61.0
4806,93.0,61.0
4807,93.0,62.0
4808,93.0,62.0
4809,93.0,63.0
4810,94.0,63.0
4811,94.0,63.0
4812,94.0,64.0
4813,94.0,65.0
4814,94.0,66.0
4815,94.0,65.0
4816,94.0,65.0
4817,94.0,65.0
4818,94.0,64.0
4819,94.0,63.0
4820,94.0,63.0
4821,94.0,64.0
4822,94.0,65.0
4823,94.0,65.0
4824,94.0,64.0
4825,94.0,64.0
4826,94.0,65.0
4827,94.0,64.0
4828,94.0,64.0
4829,94.0,64.0
4830,94.0,64.0
4831,95.0,65.0
4832,95.0,65.0
4833,94.0,65.0
4834,94.0,64.0
4835,94.0,64.0
4836,94.0,65.0
4837,94.0,65.0
4838,94.0,65.0
4839,93.0,65.0
4840,93.0,65.0
4841,93.0,65.0
4842,93.0,64.0
4843,93.0,64.0
4844,93.0,63.0
4845,93.0,63.0
4846,93.0,63.0
4847,93.0,63.0
4848,92.0,62.0
4849,92.0,62.0
4850,92.0,62.0
4851,92.0,61.0
4852,92.0,62.0
4853,92.0,62.0
4854,92.0,62.0
4855,92.0,63.0
4856,92.0,63.0
4857,92.0,62.0
4858,92.0,63.0
4859,92.0,64.0
4860,92.0,63.0
4861,92.0,64.0
4862,92.0,65.0
4863,92.0,64.0
4864,92.0,65.0
4865,92.0,66.0
4866,91.0,66.0
4867,91.0,67.0
4868,91.0,67.0
4869,91.0,67.0
4870,91.0,68.0
4871,91.0,68.0
4872,91.0,68.0
4873,91.0,69.0
4874,91.0,69.0
4875,91.0,69.0
4876,91.0,69.0
4877,91.0,69.0
4878,91.0,68.0
4879,91.0,68.0
4880,91.0,68.0
4881,91.0,68.0
4882,91.0,69.0
4883,91.0,70.0
4884,91.0,71.0
4885,91.0,72.0
4886,91.0,72.0
4887,91.0,71.0
4888,92.0,72.0
4889,92.0,72.0
4890,92.0,71.0
4891,92.0,71.0
4892,92.0,71.0
4893,92.0,71.0
4894,93.0,72.0
4895,93.0,72.0
4896,93.0,72.0
4897,94.0,72.0
4898,94.0,72.0
4899,94.0,72.0
4900,95.0,72.0
4901,95.0,72.0
4902,95.0,71.0
4903,95.0,72.0
4904,95.0,72.0
4905,95.0,71.0
4906,95.0,71.0
4907,95.0,71.0
4908,95.0,70.0
4909,95.0,69.0
4910,95.0,70.0
4911,94.0,70.0
4912,94.0,70.0
4913,94.0,70.0
4914,94.0,70.0
4915,94.0,71.0
4916,94.0,72.0
4917,94.0,72.0
4918,94.0,73.0
4919,94.0,74.0
4920,94.0,75.0
4921,94.0,75.0
4922,95.0,75.0
4923,95.0,75.0
4924,95.0,76.0
4925,95.0,77.0
4926,95.0,76.0
4927,95.0,77.0
4928,95.0,78.0
4929,94.0,77.0
4930,94.0,77.0
4931,94.0,77.0
4932,94.0,76.0
4933,95.0,76.0
4934,95.0,77.0
4935,95.0,76.0
4936,95.0,76.0
4937,95.0,76.0
4938,95.0,75.0
4939,96.0,75.0
4940,96.0,76.0
4941,95.0,77.0
4942,95.0,78.0
4943,95.0,79.0
4944,95.0,79.0
4945,95.0,80.0
4946,95.0,81.0
4947,94.0,80.0
4948,95.0,81.0
4949,95.0,81.0
4950,95.0,81.0
4951,95.0,82.0
4952,95.0,82.0
4953,95.0,82.0
4954,95.0,82.0
4955,95.0,82.0
4956,95.0,81.0
4957,95.0,82.0
4958,95.0,82.0
4959,94.0,82.0
4960,94.0,83.0
4961,94.0,83.0
4962,94.0,82.0
4963,94.0,83.0
4964,94.0,83.0
4965,94.0,82.0
4966,95.0,82.0
4967,95.0,82.0
4968,95.0,82.0
4969,95.0,82.0
4970,95.0,82.0
4971,94.0,81.0
4972,94.0,81.0
4973,94.0,81.0
4974,94.0,80.0
4975,94.0,80.0
4976,94.0,80.0
4977,94.0,79.0
4978,94.0,80.0
4979,94.0,80.0
4980,94.0,80.0
4981,94.0,80.0
4982,94.0,80.0
4983,94.0,80.0
4984,94.0,80.0
4985,94.0,80.0
4986,94.0,80.0
4987,94.0,81.0
4988,94.0,81.0
4989,94.0,81.0
4990,94.0,82.0
4991,94.0,82.0
4992,94.0,81.0
4993,94.0,81.0
4994,94.0,81.0
4995,94.0,80.0
4996,94.0,80.0
4997,94.0,80.0
4998,94.0,80.0
4999,94.0,80.0
5000,94.0,80.0
5001,94.0,79.0
5002,94.0,80.0
5003,94.0,80.0
5004,94.0,79.0
5005,94.0,80.0
5006,94.0,80.0
5007,94.0,79.0
5008,94.0,80.0
5009,94.0,81.0
5010,94.0,81.0
5011,95.0,81.0
5012,95.0,81.0
5013,95.0,81.0
5014,95.0,81.0
5015,95.0,81.0
5016,95.0,81.0
5017,95.0,81.0
5018,95.0,81.0
5019,95.0,80.0
5020,95.0,80.0
5021,95.0,80.0
5022,95.0,80.0
5023,95.0,79.0
5024,95.0,79.0
5025,95.0,78.0
5026,95.0,79.0
5027,95.0,79.0
5028,95.0,78.0
5029,96.0,78.0
5030,96.0,78.0
5031,96.0,77.0
5032,96.0,77.0
5033,96.0,76.0
5034,96.0,75.0
5035,96.0,75.0
5036,96.0,75.0
5037,96.0,74.0
5038,96.0,75.0
5039,96.0,75.0
5040,96.0,74.0
5041,97.0,74.0
5042,97.0,74.0
5043,97.0,73.0
5044,96.0,74.0
5045,96.0,74.0
5046,96.0,73.0
5047,97.0,73.0
5048,97.0,72.0
5049,97.0,71.0
5050,97.0,71.0
5051,97.0,71.0
5052,97.0,71.0
5053,97.0,71.0
5054,97.0,71.0
5055,96.0,71.0
5056,96.0,72.0
5057,96.0,72.0
5058,96.0,71.0
5059,97.0,71.0
5060,97.0,71.0
5061,97.0,71.0
5062,97.0,72.0
5063,96.0,72.0
5064,96.0,71.0
5065,96.0,71.0
5066,96.0,71.0
5067,96.0,70.0
5068,96.0,70.0
5069,96.0,70.0
5070,95.0,69.0
5071,96.0,69.0
5072,96.0,69.0
5073,96.0,69.0
5074,96.0,70.0
5075,96.0,71.0
5076,96.0,70.0
5077,96.0,71.0
5078,96.0,71.0
5079,96.0,71.0
5080,96.0,71.0
5081,96.0,71.0
5082,95.0,71.0
5083,95.0,70.0
5084,95.0,70.0
5085,95.0,69.0
5086,95.0,68.0
5087,95.0,68.0
5088,95.0,68.0
5089,95.0,68.0
5090,95.0,68.0
5091,95.0,68.0
5092,95.0,69.0
5093,95.0,69.0
5094,95.0,69.0
5095,95.0,70.0
5096,95.0,70.0
5097,95.0,70.0
5098,95.0,70.0
5099,95.0,70.0
5100,95.0,70.0
5101,94.0,71.0
5102,94.0,71.0
5103,94.0,71.0
5104,94.0,71.0
5105,94.0,70.0
5106,94.0,69.0
5107,94.0,69.0
5108,94.0,69.0
5109,94.0,68.0
5110,94.0,68.0
5111,94.0,68.0
5112,94.0,68.0
5113,94.0,68.0
5114,94.0,68.0
5115,94.0,67.0
5116,94.0,67.0
5117,94.0,67.0
5118,94.0,67.0
5119,94.0,67.0
5120,94.0,67.0
5121,94.0,66.0
5122,94.0,66.0
5123,94.0,67.0
5124,94.0,66.0
5125,93.0,67.0
5126,93.0,67.0
5127,93.0,66.0
5128,93.0,67.0
5129,93.0,68.0
5130,93.0,67.0
5131,93.0,67.0
5132,93.0,68.0
5133,93.0,69.0
5134,93.0,70.0
5135,93.0,71.0
5136,93.0,70.0
5137,93.0,70.0
5138,93.0,70.0
5139,93.0,70.0
5140,93.0,71.0
5141,93.0,71.0
5142,92.0,70.0
5143,92.0,71.0
5144,93.0,70.0
5145,93.0,69.0
5146,93.0,70.0
5147,93.0,71.0
5148,93.0,72.0
5149,93.0,73.0
5150,93.0,73.0
5151,93.0,72.0
5152,93.0,72.0
5153,93.0,71.0
5154,93.0,70.0
5155,94.0,69.0
5156,94.0,68.0
5157,93.0,67.0
5158,93.0,67.0
5159,93.0,66.0
5160,93.0,65.0
5161,93.0,65.0
5162,93.0,64.0
5163,94.0,64.0
5164,94.0,65.0
5165,94.0,66.0
5166,94.0,66.0
5167,94.0,67.0
5168,94.0,67.0
5169,94.0,66.0
5170,95.0,66.0
5171,95.0,66.0
5172,95.0,66.0
5173,95.0,66.0
5174,95.0,66.0
5175,95.0,66.0
5176,95.0,67.0
5177,95.0,67.0
5178,95.0,67.0
5179,95.0,66.0
5180,95.0,65.0
5181,95.0,64.0
5182,96.0,64.0
5183,96.0,65.0
5184,96.0,64.0
5185,96.0,65.0
5186,96.0,66.0
5187,96.0,65.0
5188,96.0,64.0
5189,96.0,64.0
5190,96.0,64.0
5191,96.0,63.0
5192,96.0,62.0
5193,96.0,62.0
5194,96.0,62.0
5195,96.0,62.0
5196,96.0,62.0
5197,96.0,62.0
5198,96.0,61.0
5199,96.0,60.0
5200,96.0,60.0
5201,97.0,60.0
5202,97.0,59.0
5203,97.0,57.99999999999999
5204,97.0,59.0
5205,96.0,59.0
5206,96.0,59.0
5207,96.0,59.0
5208,96.0,57.99999999999999
5209,96.0,57.99999999999999
5210,96.0,56.99999999999999
5211,95.0,56.00000000000001
5212,95.0,56.00000000000001
5213,95.0,56.00000000000001
5214,95.0,56.00000000000001
5215,95.0,56.99999999999999
5216,95.0,56.99999999999999
5217,95.0,56.00000000000001
5218,95.0,56.00000000000001
5219,95.0,56.99999999999999
5220,95.0,56.00000000000001
5221,95.0,56.99999999999999
5222,95.0,56.99999999999999
5223,95.0,56.99999999999999
5224,95.0,57.99999999999999
5225,96.0,57.99999999999999
5226,96.0,57.99999999999999
5227,96.0,59.0
5228,96.0,59.0
5229,96.0,57.99999999999999
5230,96.0,59.0
5231,96.0,60.0
5232,96.0,59.0
5233,96.0,57.99999999999999
5234,96.0,57.99999999999999
5235,96.0,57.99999999999999
5236,96.0,59.0
5237,96.0,60.0
5238,96.0,59.0
5239,96.0,59.0
5240,96.0,59.0
5241,96.0,59.0
5242,97.0,60.0
5243,97.0,60.0
5244,97.0,60.0
5245,97.0,61.0
5246,97.0,61.0
5247,97.0,60.0
5248,97.0,60.0
5249,97.0,60.0
5250,97.0,59.0
5251,97.0,60.0
5252,97.0,60.0
5253,97.0,60.0
5254,97.0,60.0
5255,97.0,61.0
5256,97.0,61.0
5257,98.0,61.0
5258,98.0,62.0
5259,98.0,62.0
5260,98.0,63.0
5261,98.0,63.0
5262,98.0,64.0
5263,98.0,63.0
5264,98.0,63.0
5265,98.0,63.0
5266,98.0,63.0
5267,98.0,63.0
5268,98.0,63.0
5269,98.0,64.0
5270,98.0,64.0
5271,98.0,64.0
5272,98.0,63.0
5273,98.0,63.0
5274,98.0,62.0
5275,98.0,61.0
5276,98.0,61.0
5277,98.0,60.0
5278,98.0,60.0
5279,98.0,61.0
5280,98.0,62.0
5281,98.0,63.0
5282,98.0,62.0
5283,98.0,61.0
5284,98.0,62.0
5285,98.0,61.0
5286,98.0,61.0
5287,98.0,61.0
5288,98.0,62.0
5289,98.0,61.0
5290,98.0,60.0
5291,98.0,61.0
5292,98.0,61.0
5293,98.0,61.0
5294,98.0,61.0
5295,98.0,61.0
5296,98.0,61.0
5297,98.0,61.0
5298,98.0,62.0
5299,98.0,63.0
5300,98.0,63.0
5301,98.0,62.0
5302,98.0,63.0
5303,98.0,64.0
5304,97.0,63.0
5305,98.0,63.0
5306,98.0,64.0
5307,98.0,64.0
5308,98.0,64.0
5309,98.0,64.0
5310,98.0,64.0
5311,99.0,65.0
5312,99.0,65.0
5313,98.0,65.0
5314,97.0,64.0
5315,97.0,63.0
5316,96.0,62.0
5317,96.0,62.0
5318,96.0,61.0
5319,96.0,61.0
5320,96.0,62.0
5321,96.0,62.0
5322,96.0,62.0
5323,96.0,62.0
5324,96.0,61.0
5325,95.0,61.0
5326,95.0,61.0
5327,95.0,60.0
5328,95.0,59.0
5329,95.0,59.0
5330,95.0,57.99999999999999
5331,95.0,57.99999999999999
5332,95.0,59.0
5333,95.0,60.0
5334,95.0,60.0
5335,95.0,59.0
5336,95.0,57.99999999999999
5337,95.0,57.99999999999999
5338,95.0,57.99999999999999
5339,95.0,56.99999999999999
5340,95.0,56.99999999999999
5341,95.0,56.99999999999999
5342,95.0,56.99999999999999
5343,95.0,56.99999999999999
5344,95.0,57.99999999999999
5345,95.0,57.99999999999999
5346,95.0,57.99999999999999
5347,95.0,57.99999999999999
5348,95.0,56.99999999999999
5349,95.0,56.00000000000001
5350,95.0,56.99999999999999
5351,95.0,56.99999999999999
5352,95.0,56.00000000000001
5353,95.0,56.99999999999999
5354,95.0,57.99999999999999
5355,95.0,57.99999999999999
5356,95.0,57.99999999999999
5357,95.0,59.0
5358,94.0,59.0
5359,94.0,60.0
5360,94.0,60.0
5361,93.0,59.0
5362,93.0,57.99999999999999
5363,93.0,59.0
5364,93.0,57.99999999999999
5365,93.0,57.99999999999999
5366,93.0,57.99999999999999
5367,93.0,56.99999999999999
5368,93.0,56.99999999999999
5369,93.0,56.99999999999999
5370,93.0,56.99999999999999
5371,93.0,57.99999999999999
5372,93.0,59.0
5373,93.0,57.99999999999999
5374,93.0,59.0
5375,93.0,60.0
5376,92.92929292929293,59.0
5377,92.85714285714286,59.0
5378,92.78350515463917,57.99999999999999
5379,92.70833333333334,56.99999999999999
5380,92.63157894736842,56.00000000000001
5381,92.5531914893617,55.00000000000001
5382,92.47311827956989,55.00000000000001
5383,92.3913043478261,55.00000000000001
5384,92.3076923076923,54.0
5385,92.22222222222223,54.0
5386,92.13483146067416,53.0
5387,92.13483146067416,54.0
5388,92.13483146067416,54.0
5389,92.04545454545455,54.0
5390,92.04545454545455,54.0
5391,92.04545454545455,54.0
5392,92.04545454545455,55.00000000000001
5393,92.04545454545455,54.0
5394,92.04545454545455,53.0
5395,92.04545454545455,52.0
5396,92.04545454545455,52.0
5397,92.04545454545455,52.0
5398,92.04545454545455,52.0
5399,92.04545454545455,51.0
5400,90.9090909090909,50.0
5401,90.9090909090909,50.0
5402,90.9090909090909,50.0
5403,90.80459770114942,49.0
5404,91.86046511627907,49.0
5405,91.76470588235294,49.0
5406,91.66666666666666,48.0
5407,91.56626506024097,48.0
5408,91.46341463414635,48.0
5409,91.35802469135803,48.0
5410,91.25,48.0
5411,91.13924050632912,47.0
5412,91.02564102564102,46.0
5413,92.20779220779221,45.0
5414,93.42105263157895,45.0
5415,93.33333333333333,45.0
5416,94.5945945945946,45.0
5417,94.52054794520548,45.0
5418,94.44444444444444,45.0
5419,94.36619718309859,44.0
5420,94.28571428571428,43.0
5421,94.20289855072464,42.0
5422,94.11764705882352,41.0
5423,94.02985074626866,40.0
5424,93.93939393939394,40.0
5425,95.38461538461539,39.0
5426,95.3125,38.0
5427,95.23809523809523,38.0
5428,95.16129032258065,38.0
5429,95.08196721311475,38.0
5430,95.0,38.0
5431,94.91525423728814,37.0
5432,94.82758620689656,36.0
5433,94.73684210526315,35.0
5434,94.64285714285714,34.0
5435,94.54545454545455,34.0
5436,94.54545454545455,34.0
5437,94.54545454545455,34.0
5438,94.54545454545455,34.0
5439,94.54545454545455,35.0
5440,94.54545454545455,34.0
5441,94.54545454545455,34.0
5442,94.54545454545455,34.0
5443,94.44444444444444,33.0
5444,94.33962264150944,32.0
5445,94.23076923076923,31.0
5446,94.11764705882352,30.0
5447,94.0,30.0
5448,93.87755102040816,30.0
5449,93.75,30.0
5450,93.61702127659575,28.999999999999996
5451,93.47826086956522,28.000000000000004
5452,93.33333333333333,28.000000000000004
5453,93.18181818181817,27.0
5454,93.02325581395348,26.0
5455,92.85714285714286,25.0
5456,92.6829268292683,25.0
5457,92.5,24.0
5458,94.87179487179486,23.0
5459,94.73684210526315,22.0
5460,94.5945945945946,21.0
5461,97.22222222222221,21.0
5462,97.14285714285714,21.0
5463,97.05882352941177,20.0
5464,96.96969696969697,20.0
5465,96.875,19.0
5466,96.7741935483871,18.0
5467,96.66666666666667,18.0
5468,96.55172413793103,17.0
5469,96.42857142857143,16.0
5470,96.29629629629629,16.0
5471,96.15384615384616,15.0
5472,96.0,14.000000000000002
5473,95.83333333333334,14.000000000000002
5474,95.65217391304348,13.0
5475,95.65217391304348,13.0
5476,95.83333333333334,14.000000000000002
5477,92.0,14.000000000000002
5478,92.3076923076923,15.0
5479,92.5925925925926,16.0
5480,92.5925925925926,16.0
5481,92.5925925925926,16.0
5482,92.5925925925926,16.0
